Data si Ora	Minut	Secunda	EAR	Numar Clipiri	Rata Clipiri (clipiri/minut)
2024-11-20 12:49:29	49	29	0.21	41	0.0
2024-11-20 12:49:29	49	29	0.22	41	0.0
2024-11-20 12:49:29	49	29	0.26	41	0.0
2024-11-20 12:49:29	49	29	0.31	42	0.0
2024-11-20 12:49:29	49	29	0.33	42	0.0
2024-11-20 12:49:29	49	29	0.34	42	0.0
2024-11-20 12:49:29	49	29	0.34	42	0.0
2024-11-20 12:49:29	49	29	0.33	42	0.0
2024-11-20 12:49:29	49	29	0.33	42	0.0
2024-11-20 12:49:29	49	29	0.23	42	0.0
2024-11-20 12:49:29	49	29	0.22	42	0.0
2024-11-20 12:49:29	49	29	0.21	42	0.0
2024-11-20 12:49:29	49	29	0.22	42	0.0
2024-11-20 12:49:29	49	29	0.29	43	0.0
2024-11-20 12:49:29	49	29	0.32	43	0.0
2024-11-20 12:49:29	49	29	0.34	43	0.0
2024-11-20 12:49:29	49	29	0.35	43	0.0
2024-11-20 12:49:29	49	29	0.36	43	0.0
2024-11-20 12:49:29	49	29	0.36	43	0.0
2024-11-20 12:49:29	49	29	0.35	43	0.0
2024-11-20 12:49:29	49	29	0.3	43	0.0
2024-11-20 12:49:29	49	29	0.22	43	0.0
2024-11-20 12:49:29	49	29	0.21	43	0.0
2024-11-20 12:49:29	49	29	0.21	43	0.0
2024-11-20 12:49:29	49	29	0.25	43	0.0
2024-11-20 12:49:29	49	29	0.31	44	0.0
2024-11-20 12:49:29	49	29	0.33	44	0.0
2024-11-20 12:49:30	49	30	0.34	44	0.0
2024-11-20 12:49:30	49	30	0.33	44	0.0
2024-11-20 12:49:30	49	30	0.25	44	0.0
2024-11-20 12:49:30	49	30	0.22	44	0.0
2024-11-20 12:49:30	49	30	0.22	44	0.0
2024-11-20 12:49:30	49	30	0.23	44	0.0
2024-11-20 12:49:30	49	30	0.25	44	0.0
2024-11-20 12:49:30	49	30	0.31	45	0.0
2024-11-20 12:49:30	49	30	0.33	45	0.0
2024-11-20 12:49:30	49	30	0.34	45	0.0
2024-11-20 12:49:30	49	30	0.35	45	0.0
2024-11-20 12:49:30	49	30	0.34	45	0.0
2024-11-20 12:49:30	49	30	0.25	45	0.0
2024-11-20 12:49:30	49	30	0.22	45	0.0
2024-11-20 12:49:30	49	30	0.22	45	0.0
2024-11-20 12:49:30	49	30	0.22	45	0.0
2024-11-20 12:49:30	49	30	0.25	45	0.0
2024-11-20 12:49:30	49	30	0.3	46	0.0
2024-11-20 12:49:30	49	30	0.32	46	0.0
2024-11-20 12:49:30	49	30	0.33	46	0.0
2024-11-20 12:49:30	49	30	0.34	46	0.0
2024-11-20 12:49:30	49	30	0.35	46	0.0
2024-11-20 12:49:30	49	30	0.32	46	0.0
2024-11-20 12:49:30	49	30	0.31	46	0.0
2024-11-20 12:49:30	49	30	0.23	46	0.0
2024-11-20 12:49:30	49	30	0.21	46	0.0
2024-11-20 12:49:30	49	30	0.23	46	0.0
2024-11-20 12:49:30	49	30	0.28	47	0.0
2024-11-20 12:49:30	49	30	0.31	47	0.0
2024-11-20 12:49:30	49	30	0.33	47	0.0
2024-11-20 12:49:31	49	31	0.33	47	0.0
2024-11-20 12:49:31	49	31	0.3	47	0.0
2024-11-20 12:49:31	49	31	0.22	47	0.0
2024-11-20 12:49:31	49	31	0.23	47	0.0
2024-11-20 12:49:31	49	31	0.22	47	0.0
2024-11-20 12:49:31	49	31	0.22	47	0.0
2024-11-20 12:49:31	49	31	0.29	48	0.0
2024-11-20 12:49:31	49	31	0.31	48	0.0
2024-11-20 12:49:31	49	31	0.34	48	0.0
2024-11-20 12:49:31	49	31	0.34	48	0.0
2024-11-20 12:49:31	49	31	0.35	48	0.0
2024-11-20 12:49:31	49	31	0.34	48	0.0
2024-11-20 12:49:31	49	31	0.25	48	0.0
2024-11-20 12:49:31	49	31	0.25	48	0.0
2024-11-20 12:49:31	49	31	0.22	48	0.0
2024-11-20 12:49:31	49	31	0.21	48	0.0
2024-11-20 12:49:31	49	31	0.22	48	0.0
2024-11-20 12:49:31	49	31	0.25	48	0.0
2024-11-20 12:49:31	49	31	0.34	49	0.0
2024-11-20 12:49:31	49	31	0.34	49	0.0
2024-11-20 12:49:31	49	31	0.35	49	0.0
2024-11-20 12:49:31	49	31	0.36	49	0.0
2024-11-20 12:49:31	49	31	0.36	49	0.0
2024-11-20 12:49:31	49	31	0.36	49	0.0
2024-11-20 12:49:31	49	31	0.36	49	0.0
2024-11-20 12:49:31	49	31	0.28	49	0.0
2024-11-20 12:49:31	49	31	0.22	49	0.0
2024-11-20 12:49:31	49	31	0.21	49	0.0
2024-11-20 12:49:31	49	31	0.22	49	0.0
2024-11-20 12:49:31	49	31	0.28	49	0.0
2024-11-20 12:49:32	49	32	0.33	49	0.0
2024-11-20 12:49:32	49	32	0.34	49	0.0
2024-11-20 12:49:32	49	32	0.34	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.29	49	0.0
2024-11-20 12:49:32	49	32	0.22	49	0.0
2024-11-20 12:49:32	49	32	0.21	49	0.0
2024-11-20 12:49:32	49	32	0.23	49	0.0
2024-11-20 12:49:32	49	32	0.29	49	0.0
2024-11-20 12:49:32	49	32	0.32	49	0.0
2024-11-20 12:49:32	49	32	0.33	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.35	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:32	49	32	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.37	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.37	49	0.0
2024-11-20 12:49:33	49	33	0.36	49	0.0
2024-11-20 12:49:33	49	33	0.34	49	0.0
2024-11-20 12:49:33	49	33	0.24	49	0.0
2024-11-20 12:49:33	49	33	0.22	49	0.0
2024-11-20 12:49:33	49	33	0.22	49	0.0
2024-11-20 12:49:33	49	33	0.26	49	0.0
2024-11-20 12:49:33	49	33	0.32	50	0.0
2024-11-20 12:49:33	49	33	0.34	50	0.0
2024-11-20 12:49:33	49	33	0.36	50	0.0
2024-11-20 12:49:33	49	33	0.37	50	0.0
2024-11-20 12:49:33	49	33	0.38	50	0.0
2024-11-20 12:49:33	49	33	0.39	50	0.0
2024-11-20 12:49:33	49	33	0.41	50	0.0
2024-11-20 12:49:33	49	33	0.41	50	0.0
2024-11-20 12:49:33	49	33	0.42	50	0.0
2024-11-20 12:49:33	49	33	0.41	50	0.0
2024-11-20 12:49:33	49	33	0.38	50	0.0
2024-11-20 12:49:34	49	34	0.25	50	0.0
2024-11-20 12:49:34	49	34	0.22	50	0.0
2024-11-20 12:49:34	49	34	0.22	50	0.0
2024-11-20 12:49:34	49	34	0.22	50	0.0
2024-11-20 12:49:34	49	34	0.26	50	0.0
2024-11-20 12:49:34	49	34	0.32	51	0.0
2024-11-20 12:49:34	49	34	0.33	51	0.0
2024-11-20 12:49:34	49	34	0.35	51	0.0
2024-11-20 12:49:34	49	34	0.36	51	0.0
2024-11-20 12:49:34	49	34	0.36	51	0.0
2024-11-20 12:49:34	49	34	0.32	51	0.0
2024-11-20 12:49:34	49	34	0.31	51	0.0
2024-11-20 12:49:34	49	34	0.23	51	0.0
2024-11-20 12:49:34	49	34	0.23	51	0.0
2024-11-20 12:49:34	49	34	0.27	51	0.0
2024-11-20 12:49:34	49	34	0.34	52	0.0
2024-11-20 12:49:34	49	34	0.37	52	0.0
2024-11-20 12:49:34	49	34	0.38	52	0.0
2024-11-20 12:49:34	49	34	0.4	52	0.0
2024-11-20 12:49:34	49	34	0.41	52	0.0
2024-11-20 12:49:34	49	34	0.42	52	0.0
2024-11-20 12:49:34	49	34	0.42	52	0.0
2024-11-20 12:49:34	49	34	0.43	52	0.0
2024-11-20 12:49:34	49	34	0.43	52	0.0
2024-11-20 12:49:34	49	34	0.42	52	0.0
2024-11-20 12:49:34	49	34	0.41	52	0.0
2024-11-20 12:49:34	49	34	0.31	52	0.0
2024-11-20 12:49:34	49	34	0.22	52	0.0
2024-11-20 12:49:34	49	34	0.22	52	0.0
2024-11-20 12:49:34	49	34	0.24	52	0.0
2024-11-20 12:49:35	49	35	0.31	52	0.0
2024-11-20 12:49:35	49	35	0.29	52	0.0
2024-11-20 12:49:35	49	35	0.35	52	0.0
2024-11-20 12:49:35	49	35	0.36	52	0.0
2024-11-20 12:49:35	49	35	0.37	52	0.0
2024-11-20 12:49:35	49	35	0.38	52	0.0
2024-11-20 12:49:35	49	35	0.38	52	0.0
2024-11-20 12:49:35	49	35	0.36	52	0.0
2024-11-20 12:49:35	49	35	0.25	52	0.0
2024-11-20 12:49:35	49	35	0.22	52	0.0
2024-11-20 12:49:35	49	35	0.22	52	0.0
2024-11-20 12:49:35	49	35	0.22	52	0.0
2024-11-20 12:49:35	49	35	0.26	52	0.0
2024-11-20 12:49:35	49	35	0.32	53	0.0
2024-11-20 12:49:35	49	35	0.34	53	0.0
2024-11-20 12:49:35	49	35	0.35	53	0.0
2024-11-20 12:49:35	49	35	0.36	53	0.0
2024-11-20 12:49:35	49	35	0.37	53	0.0
2024-11-20 12:49:35	49	35	0.37	53	0.0
2024-11-20 12:49:35	49	35	0.37	53	0.0
2024-11-20 12:49:35	49	35	0.37	53	0.0
2024-11-20 12:49:35	49	35	0.27	53	0.0
2024-11-20 12:49:35	49	35	0.22	53	0.0
2024-11-20 12:49:35	49	35	0.22	53	0.0
2024-11-20 12:49:35	49	35	0.23	53	0.0
2024-11-20 12:49:35	49	35	0.3	54	0.0
2024-11-20 12:49:35	49	35	0.33	54	0.0
2024-11-20 12:49:35	49	35	0.34	54	0.0
2024-11-20 12:49:35	49	35	0.35	54	0.0
2024-11-20 12:49:35	49	35	0.36	54	0.0
2024-11-20 12:49:35	49	35	0.36	54	0.0
2024-11-20 12:49:36	49	36	0.36	54	0.0
2024-11-20 12:49:36	49	36	0.36	54	0.0
2024-11-20 12:49:36	49	36	0.34	54	0.0
2024-11-20 12:49:36	49	36	0.23	54	0.0
2024-11-20 12:49:36	49	36	0.23	54	0.0
2024-11-20 12:49:36	49	36	0.24	54	0.0
2024-11-20 12:49:36	49	36	0.31	54	0.0
2024-11-20 12:49:36	49	36	0.33	54	0.0
2024-11-20 12:49:36	49	36	0.34	54	0.0
2024-11-20 12:49:36	49	36	0.36	54	0.0
2024-11-20 12:49:36	49	36	0.34	54	0.0
2024-11-20 12:49:36	49	36	0.25	54	0.0
2024-11-20 12:49:36	49	36	0.23	54	0.0
2024-11-20 12:49:36	49	36	0.22	54	0.0
2024-11-20 12:49:36	49	36	0.24	54	0.0
2024-11-20 12:49:36	49	36	0.28	54	0.0
2024-11-20 12:49:36	49	36	0.34	55	0.0
2024-11-20 12:49:36	49	36	0.36	55	0.0
2024-11-20 12:49:36	49	36	0.36	55	0.0
2024-11-20 12:49:36	49	36	0.39	55	0.0
2024-11-20 12:49:36	49	36	0.34	55	0.0
2024-11-20 12:49:36	49	36	0.27	55	0.0
2024-11-20 12:49:36	49	36	0.23	55	0.0
2024-11-20 12:49:36	49	36	0.2	55	0.0
2024-11-20 12:49:36	49	36	0.28	55	0.0
2024-11-20 12:49:36	49	36	0.32	56	0.0
2024-11-20 12:49:36	49	36	0.35	56	0.0
2024-11-20 12:49:36	49	36	0.35	56	0.0
2024-11-20 12:49:36	49	36	0.34	56	0.0
2024-11-20 12:49:36	49	36	0.34	56	0.0
2024-11-20 12:49:37	49	37	0.35	56	0.0
2024-11-20 12:49:37	49	37	0.33	56	0.0
2024-11-20 12:49:37	49	37	0.3	56	0.0
2024-11-20 12:49:37	49	37	0.2	56	0.0
2024-11-20 12:49:37	49	37	0.21	56	0.0
2024-11-20 12:49:37	49	37	0.21	56	0.0
2024-11-20 12:49:37	49	37	0.25	56	0.0
2024-11-20 12:49:37	49	37	0.3	57	0.0
2024-11-20 12:49:37	49	37	0.32	57	0.0
2024-11-20 12:49:37	49	37	0.31	57	0.0
2024-11-20 12:49:37	49	37	0.32	57	0.0
2024-11-20 12:49:37	49	37	0.32	57	0.0
2024-11-20 12:49:37	49	37	0.32	57	0.0
2024-11-20 12:49:37	49	37	0.32	57	0.0
2024-11-20 12:49:37	49	37	0.29	57	0.0
2024-11-20 12:49:37	49	37	0.21	57	0.0
2024-11-20 12:49:37	49	37	0.21	57	0.0
2024-11-20 12:49:37	49	37	0.2	57	0.0
2024-11-20 12:49:37	49	37	0.2	57	0.0
2024-11-20 12:49:37	49	37	0.25	57	0.0
2024-11-20 12:49:37	49	37	0.29	58	0.0
2024-11-20 12:49:37	49	37	0.31	58	0.0
2024-11-20 12:49:37	49	37	0.32	58	0.0
2024-11-20 12:49:37	49	37	0.32	58	0.0
2024-11-20 12:49:37	49	37	0.33	58	0.0
2024-11-20 12:49:37	49	37	0.33	58	0.0
2024-11-20 12:49:37	49	37	0.34	58	0.0
2024-11-20 12:49:37	49	37	0.34	58	0.0
2024-11-20 12:49:37	49	37	0.34	58	0.0
2024-11-20 12:49:37	49	37	0.34	58	0.0
2024-11-20 12:49:38	49	38	0.37	58	0.0
2024-11-20 12:49:38	49	38	0.38	58	0.0
2024-11-20 12:49:38	49	38	0.36	58	0.0
2024-11-20 12:49:38	49	38	0.37	58	0.0
2024-11-20 12:49:38	49	38	0.37	58	0.0
2024-11-20 12:49:38	49	38	0.39	58	0.0
2024-11-20 12:49:38	49	38	0.39	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.41	58	0.0
2024-11-20 12:49:38	49	38	0.41	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.36	58	0.0
2024-11-20 12:49:38	49	38	0.32	58	0.0
2024-11-20 12:49:38	49	38	0.31	58	0.0
2024-11-20 12:49:38	49	38	0.34	58	0.0
2024-11-20 12:49:38	49	38	0.33	58	0.0
2024-11-20 12:49:38	49	38	0.36	58	0.0
2024-11-20 12:49:38	49	38	0.38	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.39	58	0.0
2024-11-20 12:49:38	49	38	0.39	58	0.0
2024-11-20 12:49:38	49	38	0.38	58	0.0
2024-11-20 12:49:38	49	38	0.28	58	0.0
2024-11-20 12:49:38	49	38	0.28	58	0.0
2024-11-20 12:49:38	49	38	0.31	58	0.0
2024-11-20 12:49:38	49	38	0.33	58	0.0
2024-11-20 12:49:38	49	38	0.4	58	0.0
2024-11-20 12:49:38	49	38	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.43	58	0.0
2024-11-20 12:49:39	49	39	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.42	58	0.0
2024-11-20 12:49:39	49	39	0.28	58	0.0
2024-11-20 12:49:39	49	39	0.27	58	0.0
2024-11-20 12:49:39	49	39	0.26	58	0.0
2024-11-20 12:49:39	49	39	0.31	58	0.0
2024-11-20 12:49:39	49	39	0.37	58	0.0
2024-11-20 12:49:39	49	39	0.39	58	0.0
2024-11-20 12:49:39	49	39	0.41	58	0.0
2024-11-20 12:49:39	49	39	0.41	58	0.0
2024-11-20 12:49:39	49	39	0.41	58	0.0
2024-11-20 12:49:39	49	39	0.41	58	0.0
2024-11-20 12:49:39	49	39	0.41	58	0.0
2024-11-20 12:49:39	49	39	0.37	58	0.0
2024-11-20 12:49:39	49	39	0.28	58	0.0
2024-11-20 12:49:39	49	39	0.27	58	0.0
2024-11-20 12:49:39	49	39	0.26	58	0.0
2024-11-20 12:49:39	49	39	0.32	59	0.0
2024-11-20 12:49:39	49	39	0.39	59	0.0
2024-11-20 12:49:39	49	39	0.4	59	0.0
2024-11-20 12:49:39	49	39	0.41	59	0.0
2024-11-20 12:49:39	49	39	0.42	59	0.0
2024-11-20 12:49:39	49	39	0.42	59	0.0
2024-11-20 12:49:39	49	39	0.42	59	0.0
2024-11-20 12:49:39	49	39	0.42	59	0.0
2024-11-20 12:49:39	49	39	0.42	59	0.0
2024-11-20 12:49:40	49	40	0.42	59	0.0
2024-11-20 12:49:40	49	40	0.42	59	0.0
2024-11-20 12:49:40	49	40	0.34	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.34	59	0.0
2024-11-20 12:49:40	49	40	0.38	59	0.0
2024-11-20 12:49:40	49	40	0.4	59	0.0
2024-11-20 12:49:40	49	40	0.41	59	0.0
2024-11-20 12:49:40	49	40	0.42	59	0.0
2024-11-20 12:49:40	49	40	0.42	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.44	59	0.0
2024-11-20 12:49:40	49	40	0.43	59	0.0
2024-11-20 12:49:40	49	40	0.37	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.28	59	0.0
2024-11-20 12:49:40	49	40	0.33	59	0.0
2024-11-20 12:49:40	49	40	0.38	59	0.0
2024-11-20 12:49:40	49	40	0.39	59	0.0
2024-11-20 12:49:40	49	40	0.4	59	0.0
2024-11-20 12:49:40	49	40	0.41	59	0.0
2024-11-20 12:49:40	49	40	0.4	59	0.0
2024-11-20 12:49:41	49	41	0.37	59	0.0
2024-11-20 12:49:41	49	41	0.32	59	0.0
2024-11-20 12:49:41	49	41	0.31	59	0.0
2024-11-20 12:49:41	49	41	0.3	59	0.0
2024-11-20 12:49:41	49	41	0.22	59	0.0
2024-11-20 12:49:41	49	41	0.23	59	0.0
2024-11-20 12:49:41	49	41	0.22	59	0.0
2024-11-20 12:49:41	49	41	0.26	59	0.0
2024-11-20 12:49:41	49	41	0.31	60	0.0
2024-11-20 12:49:41	49	41	0.33	60	0.0
2024-11-20 12:49:41	49	41	0.34	60	0.0
2024-11-20 12:49:41	49	41	0.36	60	0.0
2024-11-20 12:49:41	49	41	0.36	60	0.0
2024-11-20 12:49:41	49	41	0.36	60	0.0
2024-11-20 12:49:41	49	41	0.35	60	0.0
2024-11-20 12:49:41	49	41	0.35	60	0.0
2024-11-20 12:49:41	49	41	0.35	60	0.0
2024-11-20 12:49:41	49	41	0.35	60	0.0
2024-11-20 12:49:41	49	41	0.35	60	0.0
2024-11-20 12:49:41	49	41	0.24	60	0.0
2024-11-20 12:49:41	49	41	0.24	60	0.0
2024-11-20 12:49:41	49	41	0.24	60	0.0
2024-11-20 12:49:41	49	41	0.29	60	0.0
2024-11-20 12:49:41	49	41	0.33	61	0.0
2024-11-20 12:49:41	49	41	0.34	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:41	49	41	0.35	61	0.0
2024-11-20 12:49:42	49	42	0.36	61	0.0
2024-11-20 12:49:42	49	42	0.36	61	0.0
2024-11-20 12:49:42	49	42	0.35	61	0.0
2024-11-20 12:49:42	49	42	0.35	61	0.0
2024-11-20 12:49:42	49	42	0.27	61	0.0
2024-11-20 12:49:42	49	42	0.27	61	0.0
2024-11-20 12:49:42	49	42	0.24	61	0.0
2024-11-20 12:49:42	49	42	0.24	61	0.0
2024-11-20 12:49:42	49	42	0.24	61	0.0
2024-11-20 12:49:42	49	42	0.31	62	0.0
2024-11-20 12:49:42	49	42	0.33	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.35	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.36	62	0.0
2024-11-20 12:49:42	49	42	0.33	62	0.0
2024-11-20 12:49:42	49	42	0.24	62	0.0
2024-11-20 12:49:42	49	42	0.23	62	0.0
2024-11-20 12:49:42	49	42	0.24	62	0.0
2024-11-20 12:49:42	49	42	0.27	62	0.0
2024-11-20 12:49:42	49	42	0.33	63	0.0
2024-11-20 12:49:42	49	42	0.35	63	0.0
2024-11-20 12:49:42	49	42	0.35	63	0.0
2024-11-20 12:49:42	49	42	0.36	63	0.0
2024-11-20 12:49:42	49	42	0.35	63	0.0
2024-11-20 12:49:42	49	42	0.33	63	0.0
2024-11-20 12:49:42	49	42	0.25	63	0.0
2024-11-20 12:49:43	49	43	0.23	63	0.0
2024-11-20 12:49:43	49	43	0.23	63	0.0
2024-11-20 12:49:43	49	43	0.24	63	0.0
2024-11-20 12:49:43	49	43	0.31	64	0.0
2024-11-20 12:49:43	49	43	0.34	64	0.0
2024-11-20 12:49:43	49	43	0.34	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.35	64	0.0
2024-11-20 12:49:43	49	43	0.31	64	0.0
2024-11-20 12:49:43	49	43	0.23	64	0.0
2024-11-20 12:49:43	49	43	0.23	64	0.0
2024-11-20 12:49:43	49	43	0.24	64	0.0
2024-11-20 12:49:43	49	43	0.28	64	0.0
2024-11-20 12:49:43	49	43	0.33	65	0.0
2024-11-20 12:49:43	49	43	0.34	65	0.0
2024-11-20 12:49:43	49	43	0.34	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.34	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:43	49	43	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.36	65	0.0
2024-11-20 12:49:44	49	44	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:45	49	45	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
2024-11-20 12:49:46	49	46	0.35	65	0.0
